Name,Email,Phone,City,State,Zip,Website
"Nine Lives Foundation",ninelivesfoundation@gmail.com,650-368-1365,"Redwood City",CA,94063,
"NKLA Pet Adoption Center",adopt@nkla.org,424-208-8840,"Los Angeles",CA,90025,
"No Stray Left Behind",dogrescue909@gmail.com,,"Apple Valley",CA,92307,
"Noahs Bark",noahsbarkdogs@yahoo.com,310-462-9943,"Manhattan Beach",CA,90266,
"Nobody's Perfekt Dogs",nobodysperfektdogs@comcast.net,(510) 459-0396,"San Leandro",CA,94577,
"Nor Cal Pom Rescue, Inc.",norcalpomrescue@gmail.com,(707) 541-6907,"Santa Rosa",CA,95403,
"NorCal Boxer Rescue Inc.",info@ncbr.org,866-989-NCBR,"Davis",CA,95616,
"NorCal Bully Breed Rescue",norcalbullybreedrescue@gmail.com,,"Lincoln",CA,95648,
"NorCal Cocker Rescue",janetleigh44@gmail.com,916-541-5149 or 408-761-5414,"Sacramento",CA,95825,
"NorCal German Shorthaired Pointer Rescue",adopt@norcalgsprescue.org,408-402-2092,"Menlo Park",CA,94026,
"NorCal Poodle Rescue",norcalpoodlerescueinc@gmail.com,,"Walnut Creek",CA,94598,
"NorCal Sheltie Rescue",sheltieroses@frontiernet.net,(888) 296-9350,"Elk Grove",CA,95758,
"North Bay Canine Rescue & Placement",petfinder@northbaycanine.org,(707) 776-6855,"Petaluma",CA,94955,
"Northern California Animal Rescue Friends",alphabeagle@gmail.com,510-770-0208,"Elk Grove",CA,95758,
"Northern California Doberman Rescue",norcaldoberescue@gmail.com,,"Red Bluff",CA,96080,
"Northern California Herpetological Society",ssueig@gmail.com,(916) 486-4293,"Sacramento",CA,95866,
"Northern California Italian Greyhound Rescue IGCA",bjb5557@sbcglobal.net,,"Vacaville",CA,95687,
"Northern California Sled Dog Rescue (NorSled)",rescue@norsled.org,(800) 471-5822,"Walnut Creek",CA,94598,
"Northwest S.P.C.A.",contact@northwestspca.org,(530)533-7636,"Oroville",CA,95965,
"NTS Adopt A Pet Program",adoptapet1954@hotmail.com,951-258-4667,"Colton",CA,92324,
"O.C. Animal League, Inc.",info@ocanimalleague.org,714-465-9896,"Huntington Beach",CA,92648,
"Oakdale Equine Rescue",oakdaleequinerescue@ymail.com,209-614-2338,"Oakdale",CA,95361,
"OC Animal Care",occrocpetinfo@occr.ocgov.com,714-935-6848,"Orange",CA,92868,
"OC ARC Orange County Animal Rescue Coalition",fran@oc-arc.com,(949) 451-3272,"Irvine",CA,92604,
"OC Community Cats",admin@occommunitycats.com,(714) 866-8075,"Anaheim",CA,92804,
"OC Small Paws",ocsp.adoptions@gmail.com,714-815-4300,"Fountain Valley",CA,92708,
"Old Dogs New Tricks",olddogs43@gmail.com,916-342-1210,"Carmichael",CA,95608,
"Old English Sheepdog Rescue of Southern California",oesr@earthlink.net,Please email,"Santa Monica",CA,90405,
"Old Yeller Ranch Rescue",oldyellerranchrescue@gmail.com,(805) 500-6977,"Los Olivos",CA,93441,
"Olive Branch Parrot Rescue, Inc.",obparrotrescue@yahoo.com,(909) 609-9048,"Redlands",CA,92373,
"One By One Rescue Project",onebyonerp@gmail.com,,"Auburn",CA,95603,
"One Dog at a Time",allfiredup@surewest.net,916-717-2661,"Orangevale",CA,95662,
"One Planet Rescue",kfravon@yahoo.com,(408) 431-6954,"San Jose",CA,95154,
"Open Arms Rescue",openarmsrescue@hotmail.com,(760) 470-7643,"Imperial Beach",CA,91933,
"Orange County Pit Bull Rescue",adopt@ocpbr.org,,"La Habra",CA,90632,
"Orphan Dog Rescue",karen@lakecountyanimalservices.org,707-349-2624,"Lakeport",CA,95453,
"Orphan Kitten Project",okpadoptions@gmail.com,(530) 752-9407,"Davis",CA,95617,
"Our Pack, Inc.",info@ourpack.org,(408) 460-4244,"San Jose",CA,95118,
"Outlaw Dogs",theoutlawdogs@gmail.com,714-925-1006,"Santa Ana",CA,92705,
"Ozzies Pound Puppies",rescue@ozziespoundpuppies.org,,"Concord",CA,94518,
"Pacific Animal Welfare Society  (PAWS of Coronado)",info@pawsofcoronado.org,(619) 437-0220,"Coronado",CA,92118,
"Pacific Coast Dog Rescue",pacificcoastdogrescue@yahoo.com,(818) 701-0659,"Burbank",CA,91504,
"Pacific Pups Rescue",info@pacificpupsrescue.com,845-742-3924,"Marina Del Rey",CA,90292,
"Pacific Siamese Rescue",psrdirector@siameserescue.org,(408) 426-5523,"Carmichael",CA,95608,
"Paddington Station",lynxcat@comcast.net,,"Felton",CA,95018,
"PAL Rescue & Adoption",pal@palrescue.org,,"El Segundo",CA,90245,
"Palm Springs Animal Shelter",info@psanimalshelter.org,760-416-5718,"Palm Springs",CA,92263,
"Palms n Paws Animal Shelter",palmsnpaws@29palms.org,(760) 367-0157,"Twentynine Palms",CA,92277,
"Palo Alto Animal Services",animalservices@cityofpaloalto.org,650-496-5971,"Palo Alto",CA,94303,
"Pardon . . . Me, Inc.",pardonmeinc@yahoo.com,,"Anaheim Hills",CA,92808,
"Parrot Education & Adoption Center",parroted@peac.org,(619) 287-8200,"San Diego",CA,92160,
"Passion for Pitties",savepitties@yahoo.com,(619) 884-4008,"San Diego",CA,92154,
"PATCH Rescue Inc",patchrescue@gmail.com,,"Victorville",CA,92393,
"Pause 4 Paws Rescue Mission",pause4pawsrescuemission@yahoo.com,707-363-5260,"Vacaville",CA,95696,
"PAW FUND",adoptions@pawfund.org,510-390-3488,"Emeryville",CA,94662,
"Paw Parent",pawparent@gmail.com,661-724-0642,"Lancaster",CA,93536,
"Paw Printz Pitbull Rescue",pawprintzrescue@gmail.com,Contact via E:mail,"Bakersfield",CA,93314,
"Paw Works",chad@pawworks.org,805-616-4101,"Camarillo",CA,93010,
"Paws Crossed Small Dog Rescue",pattyf2000@gmail.com,510-390-4031,"Oakland",CA,94611,
"Paws Pet Resorts Rescue San Clemente",infosc@pawspetresorts.com,(800) 964-7297,"San Clemente",CA,92673,
"Paws Worldwide",foster@pawsworldwide.org,206.450.5154,"Yucca Valley",CA,92284,
"PAWS4thought Animal Rescue",paws4thoughtrescue@gmail.com,(323) 363-4129,"Bonita",CA,91908,
"Pawsitive Connections",info@pawsitiveconnections.org,(559) 393-1946,"Kingsburg",CA,93631,
"Pawsitive Tails to Remember",rescue@pawsitivetailstoremember.org,(323) 403-8106,"Newport Beach",CA,92660,
"Peace of Mind Dog Rescue",info@peaceofminddogrescue.org,(831) 718-9122,"Pacific Grove",CA,93950,
"Pei People Shar Pei Rescue, Inc.",adopt@peipeople.com,,"Lake Forest",CA,92609,
"Peninsula CatWorks",adoptions@peninsulacatworks.org,(650) 329-9570,"Palo Alto",CA,94306,
"Peninsula Humane Society & SPCA",adoptinquire@peninsulahumanesociety.org,650-340-7022,"Burlingame",CA,94010,
"People And Cats Together",pactcats@aol.com,(310) 230-5974,"Redondo Beach",CA,90277,
"People Assisting Lodi Shelter (PALS)",pals.lodi@yahoo.com,(209) 224-0354,"Lodi",CA,95242,
"People for Pets",inquiries@peopleforpets.com,209-933-6274,"Tracy",CA,95376,
"Perfect Pet Rescue",nancy@perfectpetrescue.com,310-726-3731,"Los Angeles",CA,90210,
"Performance Rescue",performanceresq@att.net,(530) 409-9800,"Somerset",CA,95684,
"Pet Adoption and Wellness Services (PAWS)",info@pawspetadoption.org,530-383-5369,"Woodland",CA,95695,
"Pet Adoption Connection",petadoptconnect@gmail.com,(714) 494-6024,"Buena Park",CA,90622,
"Pet Adoption Fund",admin@petadoptionfund.org,(818) 340-1687,"Canoga Park",CA,91303,
"Pet Assistance League of Northern California",palofnorcal@gmail.com,,"Davis",CA,95616,
"Pet Friends",office@petfriends.org,(831) 634-1191,"Hollister",CA,95023,
"Pet Harbor",sparegoldens@aol.com,310-324-6600,"Palos Verdes Peninsula",CA,90274,
"Pet Match Rescue",adoptpetmatch@gmail.com,,"Newport Beach",CA,92658,
"Pet Matchmaker Rescue",petmatchmakerca@gmail.com,,"Bakersfield",CA,93312,
"Pet Place International, Inc.",joanmarie123@cox.net,(949) 683-5412,"Yucca Valley",CA,92284,
"Pet Project Foundation",info@petprojectfoundation.org,949-595-8899,"San Clemente",CA,92674,
"Pet Rescue Association",petrescue_1@msn.com,(818)  767-4400,"Sun Valley",CA,91352,
"Pet Rescue Solutions",petrescuesolutions@gmail.com,6267581977,"South El Monte",CA,91733,
"PETaluma PET Pals",info@petalumapetpals.org,707-322-8399,"Petaluma",CA,94952,
"Peter Zippi Memorial Fund Inc",contact@peterzippifund.org,(310) 379-1264,"Hermosa Beach",CA,90254,
"Pets Care",contact@petscare.org,,"San Jose",CA,95129,
"Pets Forever Found",petsforeverfound@hotmail.com,760 490 8328,"Oak Hills",CA,92301,
"Pets In Need",adoptions@petsinneed.org,(650) 367-1405,"Redwood City",CA,94063,
"Pets Without Partners",adopt@petswithoutpartners.org,530-555-5555,"Redding",CA,96001,
"Philozoia",adoptions@philozoia.org,310-428-8336,"Santa Monica",CA,90401,
"PigHarmony",tumbleweed91608@yahoo.com,(818) 203-9206,"Acton",CA,93510,
"Pink Paws Rescue & Adoption",pinkpaws4cats@roadrunner.com,,"Thousand Oaks",CA,91360,
"Pinky Paws ResQ",all4pawpaws@yahoo.com,(559) 349-7369,"Fowler",CA,93625,
"Pit Crew Sacramento",adopt@pitcrew.org,,"Rocklin",CA,95677,
"PItbulls and Mascara",pitbullsandmascara@gmail.com,310-903-9006,"Los Angeles",CA,90016,
"Pits R Us All Breed Rescue and Adoptions",pitsrus707@yahoo.com,pitsrus.org,"Vacaville",CA,95688,
"Pitter Patter Rescue and Adoption",pitterpatterrescue@gmail.com,,"Vacaville",CA,95687,
"Pitties and Company",pittiesandco@gmail.com,(256) 415-1845,"El Cajon",CA,92021,
"Placer County Animal Services Center",ansinfo@placer.ca.gov,(530) 886-5540,"Auburn",CA,95603,
"Please Dont Kill Me Inc",milena@plsdontkillme.org,,"Los Angeles",CA,90032,
"Plumas Animal Welfare Society (PAWS)",quincycathouse@hotmail.com,(530) 283-5433,"Quincy",CA,95971,
"Poke-A-Dot's Dalmatian's and Friends Rescue",pokeadotsrescue@gmail.com,,"Lodi",CA,95240,
"Pooch Heaven",poochheavenvolunteer@gmail.com,(818) 994-8138,"Lake Hughes",CA,93532,
"Pooch Match",poochmatch@hotmail.com,714-241-9765,"Santa Ana",CA,92780,
"Pound Puppy Rescue",info@poundpuppyrescue.org,,"Redwood City",CA,94061,
"Precious Pals Pet Rescue",preciouspalspetrescue@gmail.com,,"Encino",CA,91316,
"Precious Paws, L.A.",petfinder@preciouspaws.org,,"Encino",CA,91316,
"Priceless Pet Rescue",priceless.pets@yahoo.com,909-203-3695,"Chino Hills",CA,91709,
"Project I Belong",angel4animals20@yahoo.com,714 801-8790,"Orange",CA,92866,
"Pug Nation Rescue of LA",gwenn@pugnationla.org,310-327-7871,"Gardena",CA,90248,
"Pug Rescue of Korea",hello@pugrescueofkorea.org,,"Fullerton",CA,92833,
"Pugs N Roses",alana@pugsnroses.com,,"Poway",CA,92064,
"Pups and Pals",pupsandpalsrescue@yahoo.com,email us please,"Los Alamitos",CA,90720,
"Pups Rescue",pupsrescue@hotmail.com,(209) 956-3004,"Stockton",CA,95212,
"Pupz N Palz Rescue",info@pupznpalz.org,209-480-8662,"Modesto",CA,95355,
"Purebreds Plus Cat Rescue",info@purebredsplus.org,,"Davis",CA,95618,
"Purrfect Fit Cat Rescue",purrfectfit2000-rescue@yahoo.com,951-817-9545,"Corona",CA,92879,
"Purrfect Pals",asmcmvw@aol.com,,"Santa Rosa",CA,95401,
"PURRfect Partners",cats@purrfectpartners4cats.com,310-370-0526,"Redondo Beach",CA,90277,
"Purrfect Solutions Feline Rescue",purrfectsolutionsrescue@yahoo.com,(818) 784-4297,"Sherman Oaks",CA,91403,
"Raining Cats 'n' Dogs",itsrainingcatsndogs@yahoo.com,(530) 232-6299,"Redding",CA,96099,
"Ramona Humane Society",ramonahumanesociety@yahoo.com,(951) 654-8002 x 0,"San Jacinto",CA,92582,
"Rancho Coastal Humane Society",info@rchumanesociety.org,760-753-6413,"Encinitas",CA,92024,
"Rancho Cucamonga Animal Care and Adoption Center",rcpets@cityofrc.com,909-466-PETS (7387),"Rancho Cucamonga",CA,91730,
"Ratbone Rescues - West Region",ratposting@yahoo.com,,"Isleton",CA,95641,
"Red Rover Rescue",redroverrescue@gmail.com,,"Boulder Creek",CA,95006,
"Redlands Animal Shelter",wmiller@redlandspolice.org,(909) 798-7644,"Redlands",CA,92373,
"Redlands Humane Society",redlandshumane@yahoo.com,909-792-6199,"Redlands",CA,92375,
"Redwood Coast Cattledog Rescue",info@redwoodcattledog.org,(707) 879-8570,"Bodega",CA,94922,
"Redwood Coast Humane Society",redwoodcoasthumane@gmail.com,(707) 884-1304,"Gualala",CA,95445,
"Redwood Pals Rescue",redwoodpalsrescue@gmail.com,,"Mckinleyville",CA,95519,
"Rescue and Rehome, Inc.",rescuenrehome@gmail.com,,"Quail Valley",CA,92587,
"Rescue For Pet Sake",forpetsake@sbcglobal.net,(530) 263-3331,"Grass Valley",CA,95949,
"Rescue From The Hart",rfth@rescuefromthehart.org,,"Van Nuys",CA,91409,
"Rescue House",webcat@rescuehouse.org,,"San Diego",CA,92193,
"Rescue Me Incorporated",rescuemeincorporated@yahoo.com,818-999-2400,"Woodland Hills",CA,91365,
"Rescue of Cairn Terrier Club of Northern California",rescue@ctcnc.net,925-846-9337,"Pleasanton",CA,94588,
"Rescue Ranch Inc.",info@rrdog.org,(530) 842-0829,"Yreka",CA,96097,
"Rescued Angels, Inc.",rescuedangelsca@gmail.com,310-415-5360,"El Segundo",CA,90245,
"ResQ Animal Coalition",resq@resqanimalcoalition.com,530-276-ZDOG (9364),"Redding",CA,96001,
"RESQCATS",resqcats@aol.com,(805) 563-9424,"Santa Barbara",CA,93130,
"ResQpaws Volunteer Organization",info@resqpaws.org,530-713-9079,"Yuba City",CA,95993,
"ResQPet",janyjkim@gmail.com,,"West Hills",CA,91307,
"Reunion Rescue",doggirl1@earthlink.net,,"San Francisco",CA,94110,
"Reverence for Life Pet Adoptions",reverenceforlife3@gmail.com,,"Mountain Center",CA,92561,
"Rhodesian Ridgeback Rescue of Northern California",resqrij@ridgeback.org,925-899-4612,"Hollister",CA,95023,
"Rhodie's Rescue",rhodiesrescue@gmail.com,(925) 344-9959,"Knightsen",CA,94548,
"Ridgecrest Animal Care & Control",mstage@ci.ridgecrest.ca.us,(760) 499-5190,"Ridgecrest",CA,93555,
"River Bottoms Rescue Inc.",tooomanypets@msn.com,,"Olivehurst",CA,95961,
"River City Cat Rescue",rivercitycatrescue@yahoo.com,916-326-0033,"Sacramento",CA,95841,
"River's Rescue",riversrescueca@gmail.com,,"Woodland",CA,95695,
"Riverside County Animal Services",shelterinfo@co.riverside.ca.us,951 358 7387,"Riverside",CA,92504,
"Rocket Dog Rescue",adopt@rocketdogrescue.org,,"San Francisco",CA,94110,
"Rocking Horse Ranch",hope@rockinghorseranch.org,(619) 443-5400,"El Cajon",CA,92021,
"Room 8 Memorial Cat Foundation",room8cats@gmail.com,951-681-9609,"Riverside",CA,92509,
"Rotts of Friends Animal Rescue",rottsoffriends@gmail.com,530-661-0213,"Woodland",CA,95695,
"Rover Rescue",adopt@roverrescue.com,310-379-0154,"Redondo Beach",CA,90277,
"Rover's Retreat Dog Rescue",roversretreat.org@gmail.com,8585295678,"San Diego",CA,92110,
"Runamuk Rescue",bellestarrgang@gmail.com,,"Chico",CA,95928,
"Russell Rescue (North Carolina)",mcbburton@gmail.com,,"Stockton",CA,95206,
"Russell Rescue CA",russellrescueca@gmail.com,805-680-1992,"Lompoc",CA,93436,
"Russell Rescue CA",lynnbonham1@gmail.com,(805) 680-1992,"Lompoc",CA,93436,
"Sachi Animal Rescue",sachianimalrescue@gmail.com,,"Los Angeles",CA,90066,
"Sacramento County Animal Care and Regulation",countyanimalcare@saccounty.net,,"Sacramento",CA,95827,
"Sacramento House Rabbit Society",soniastudio@sbcglobal.net,916-863-9690,"Sacramento",CA,95819,
"Sacramento Sierra Norwegian Elkhound Club (SSNEC)",seg1seg@aol.com,(916) 965-6846,"Sacramento",CA,95842,
"Sacramento SPCA",generalmail@sspca.org,(916) 383-7387,"Sacramento",CA,95828,
"Safe Haven Animal Sanctuary",adoptions@safehavenanimalsanctuary.org,408-420-7233,"Cupertino",CA,95014,
"Saffyre Sanctuary, Inc.",esta@saffyresanctuary.org,(818) 842-4368,"Sylmar",CA,91392,
"SAKrescue",sakrescuecats@gmail.com,(916) 491-1657,"Sacramento",CA,95841,
"Sammie's Friends Animal Shelter",ruthrasmussen@msn.com,530-471-5041,"Grass Valley",CA,95949,
"Sammy Foundation Inc",sfirescue@gmail.com,310-795-6916,"Pacific Palisades",CA,90272,
"San Bernardino City Animal Control",vanness_je@sbcity.org,909-384-1304,"San Bernardino",CA,92408,
"San Diego House Rabbit Society",adopt@sandiegorabbits.org,(858) 565-2869,"San Diego",CA,92111,
"San Diego Humane Society",info@sdhumane.org,(619) 299 -7012,"San Diego",CA,92110,
"San Francisco Samoyed Rescue",rescue@sfsr.org,(650) 758-7722,"San Rafael",CA,94903,
"San Gabriel Valley Humane Society",frontoffice@sgvhumane.org,626-286-1159,"San Gabriel",CA,91776,
"Santa Barbara County Animal Services",santamariashelterpets2@gmail.com,(805) 934-6119,"Santa Maria",CA,93455,
"Santa Barbara County Animal Services--Santa Barbara Shelter",sbadoption@sbcphd.org,805-681-5285,"Santa Barbara",CA,93111,
"Santa Clara County Animal Care & Control",scc.animalshelter@aem.sccgov.org,408-686-3900,"San Martin",CA,95046,
"Santa Cruz County Animal Shelter",asa143@co.santa-cruz.ca.us,(831) 454-7200,"Santa Cruz",CA,95062,
"Santa Cruz SPCA",mandi@spcasc.org,(831) 465-5000,"Santa Cruz",CA,95063,
"Santa Maria Valley Humane Society",sscott@smvhs.org,(805) 349-3435,"Santa Maria",CA,93458,
"Santa Ynez Valley Humane Society",info@syvhumane.org,805-688-8224,"Buellton",CA,93427,
"Sante D'Or Foundation",info.santedor@gmail.com,(323) 898-8889,"Los Angeles",CA,90039,
"Save a Dog Today (Matchmaker and Re-homing service)",saveadogca@gmail.com,(530) 356-2204,"Redding",CA,96003,
"Save a Small Dog Rescue, Inc.",saveasmalldogrescue@gmail.com,760-269-4519,"Phelan",CA,92329,
"Save A Spot Dalmatian Rescue",ddulaney2@gmail.com,(209) 606-3045,"Turlock",CA,95380,
"Save SomeBunny Rabbit Rescue, Inc.",staff@savesomebunny.org,(949) 554-9007,"Irvine",CA,92620,
"Save Tehachapi's Orphaned Pets (STOP)",contact@stoprescue.org,(661) 823-4100,"Tehachapi",CA,93561,
"Save the Dalmatians and Others Canine Rescue",rescue@savethedals.org,Adoption App http://savethedals.org/form_adopt.htm,"Gardena",CA,90247,
"SaveABunny",info@saveabunny.org,(415) 388-2790,"San Francisco",CA,94941,
"Saving Grace Rescue Inc",totemra@gmail.com,415-407-8021,"San Francisco",CA,94112,
"Saving K9 Lives Plus, Inc",adoptions@savingk9livesplus.org,,"Encino",CA,91316,
"Saving Shibas Inc.",saveshibas@gmail.com,,"Los Alamitos",CA,90720,
"Saving Slim Foundation",jenn@savingslim.org,619-723-0142,"Escondido",CA,92025,
"Schwartz Family Animal Welfare Foundation",schwartzfamilyfo@aol.com,408-379-5554,"San Jose",CA,95128,
"Scooter's Pals Nevada County, Ca",susanw1068@gmail.com,(530) 350-2099,"Grass Valley",CA,95945,
"Scratch My Belly",info@scratchmybelly.org,858-344-2423,"Rancho Santa Fe",CA,92067,
"SCT Retrievers",sctretrievers@gmail.com,,"Torrance",CA,90504,
"Seal Beach Animal Care Center",contact@sbacc.org,(562) 430-4993,"Seal Beach",CA,90740,
"Second Chance at Love Humane Society",ilovedogs@tcsn.net,805-434-3982,"Templeton",CA,93465,
"Second Chance Bunnies, Inc",secondchancebunnies@yahoo.com,530-269-7764,"Auburn",CA,95603,
"Second Chance Cocker Rescue",elizabeth.mazzetti@gmail.com,805-687-4674,"Santa Barbara",CA,93105,
"Second Chance Dog Rescue",info@secondchancedogrescue.org,619-721-3647,"San Diego",CA,92102,
"Second Chance Kitty",2chancekittys@gmail.com,,"Stockton",CA,95212,
"Second Chance Pet Adoptions",info@secondchancepetadoptions.org,714-487-1518,"Huntington Beach",CA,92646,
"Second Chance Pet Rescue",adoptions4scpr@gmail.com,(530) 824-1985,"Corning",CA,96021,
"Sequoia Humane Society",shelter@sequoiahumane.org,(707)442-1782,"Eureka",CA,95503,
"SF Animal Care & Control",acc@sfgov.org,(415) 554-6364,"San Francisco",CA,94103,
"Shadow's Fund",info@shadowsfund.org,(805) 735-3165,"Lompoc",CA,93436,
"Shafter City Animal Control",animalcontrol@shafter.com,661-746-2140,"Shafter",CA,93263,
"Shake Wiggle N' Roll Animal Rescue",loviins@aol.com,(925) 284-8508,"Lafayette",CA,94549,
"Shamrock Rescue Foundation",shamrockrf@gmail.com,,"Santa Ana",CA,92705,
"Shellden Shelter for Cats & Dogs",shelleydunnigan@gmail.com,916-207-4807,"Herald",CA,95638,
"Shelter Hope Pet Shop Sacramento",shpssac@yahoo.com,(916) 303-0334,"El Dorado Hills",CA,95762,
"Shelter Pet Partners",shelterpetpartners@gmail.com,(619) 866-6035,"El Cajon",CA,92021,
"Short N Sweet Dog Rescue",debby@shortnsweetdogrescue.org,,"Templeton",CA,93465,
"Siberian Husky Haven of L.A.",huskyhavenofla@hotmail.com,661.266 9779 kennel 661 675 9065 cell,"Valencia",CA,91355,
"Sierra Pacific Furbabies, Inc.",david@sierrapacificfurbabies.com,951-830-1825,"Mira Loma",CA,91752,
"Sierra Pacific Great Pyrenees Club Rescue",petpyrs@surewest.net,916-791-7580,"Granite Bay",CA,95746,
"Silicon Valley Animal Control Authority",staff@svaca.com,408-764-0344,"Santa Clara",CA,95054,
"Silicon Valley Pet Project",adoptions@svpetproject.org,(408) 641-8745,"San Jose",CA,95150,
"Silky Terrier Rescue Charitable Trust",silkyrescueapps@gmail.com,,"Los Angeles",CA,90293,
"Siskiyou Humane Society Inc.",sheltermanager@siskiyouhumane.org,530-926-4052,"Mt. Shasta",CA,96067,
"Sister Sister Rescue",sistersisterrescue@yahoo.com,323-533-1381,"Los Angeles",CA,90013,
"Sisters Animal Sanctuary",sistersanimalsanctuary@frontiernet.net,(916) 684-3313,"Elk Grove",CA,95757,
"Smashface Rescue/Rehab",smashfacerescue911@yahoo.com,,"Van Nuys",CA,91405,
"Smooch Pooch Dog Rescue",smoochrescue@yahoo.com,,"Rolling Hills Estates",CA,90274,
"SNAP Cats",info@snapcats.org,7078366000,"Santa Rosa",CA,95404,
"SNIPPP",snippp@frontiernet.net,(530) 336-6006,"McArthur",CA,96056,
"Soft Paws Rescue and Rehab",softpawsrescue@gmail.com,(707) 349-3026,"Windsor",CA,95492,
"Solano County Animal Rescue Foundation",tm2004@comcast.net,(707) 864-2630,"Fairfield",CA,94534,
"Solano County Friends of Animals",scfoahelpme@gmail.com,,"Benicia",CA,94510,
"Solano County S.P.C.A.",solanospca@gmail.com,707-448-7722,"Vacaville",CA,95696,
"Somebunny Luvs Me",riversidebunnylady@gmail.com,951-888-0829,"Riverside",CA,92509,
"Sonora Cat Rescue",jro@woodside-road.net,209-591-8086,"Sonora",CA,95370,
"SoulPlayMates",connect@soulplaymates.org,(858) 859-1364,"Vista",CA,92083,
"Sounds of Silent Spirits",komodo@sisp.net,(760) 248-6427,"Lucerne Valley",CA,92356,
"South Bay Cats",tharrington@cox.net,310 548-8563,"San Pedro",CA,90734,
"South Bay Dog Rescue",southbaydogrescue@gmail.com,(619) 748-1893,"San Ysidro",CA,92173,
"South Bay Purebred Rescue",adoptarescuedog@aol.com,408-629-8293,"San Jose",CA,95158,
"South Bay Rabbit Rescue",southbayrabbitrescue@gmail.com,(408) 422-2433,"Morgan Hill",CA,95038,
"South County Tail Waggers",sctailwaggers@gmail.com,8554606127,"Gilroy",CA,95020,
"South PAWS Pet Rescue, Inc.",southpawsgalt@gmail.com,,"Elk Grove",CA,95758,
"Southern California Abyssinian Rescue (SCAR)",marla@socaabyrescue.com,310 948 2070,"Whittier",CA,90608,
"Southern California Animal Rescue",socalanimalrescue@gmail.com,,"Costa Mesa",CA,92626,
"Southern California Bulldog Rescue",gvande6576@aol.com,1-714-612-0265,"Santa Ana",CA,92706,
"Southern California Cat Adoption Tails",catadoptiontails@aol.com,(818)943-1601,"Sylmar",CA,91392,
"Southern California Dachshund Relief, Inc.",linla@comcast.net,,"San Jose",CA,95118,
"Southern California Dachshund Rescue",dena@scdr.org,(562) 694-6868,"La Habra",CA,90631,
"Southern California German Shepherd Rescue",marcy@socalrescue.org,619-228-3570,"San Diego",CA,92115,
"Southern California Keeshond Rescue Inc.[SCKR]",adopt@foreverkees.org,(805) 527-4096,"San Pedro",CA,90731,
"Southern California Pomeranian Rescue",socalpomrescue@coapc.com,www.southerncaliforniapomeranianrescue.org,"Irvine",CA,92604,
"Southern California Shiba Inu Rescue Inc",shibainurescue@live.com,,"Encino",CA,91416,
"Southern California Siamese Rescue",karensoca@siameserescue.org,818-830-3380,"Agoura Hills",CA,91301,
"Southern Counties Rescue Inc.",phyllis891@att.net,(323) 394-0954,"Mission Viejo",CA,92692,
"Southern Star Animal Rescue",southernstaranimalrescue@yahoo.com,951-642-2042,"Winchester",CA,92596,
"Southland Collie Rescue",info.collie@gmail.com,310-366-5573,"Riverside",CA,92508,
"SPARC - Santa Paula Animal Rescue Center",info@santapaulaarc.org,805-525-8609,"Santa Paula",CA,93060,
"Sparky and the Gang",sparkyandthegang@yahoo.com,,"Long Beach",CA,90804,
"SPCA of Mariposa County",mariposaspca@sti.net,209-966-5275,"Mariposa",CA,95345,
"Special Pets Rescue",mushutoast@yahoo.com,707-350-7008,"Santa Rosa",CA,95402,
"SPOT Saving Pets One at a Time",info@spotsavespets.org,760-593-7768,"San Luis Rey",CA,92068,
"Spunky's Rescue Ranch",mdrickards@aol.com,(916) 704-6057,"Malibu",CA,90265,
"St. Anthonys Canine Rescue & Corgi Matchmaker",corgially@att.net,,"Lomita",CA,90717,
"St. Francis Animal Protection Society",info@stfrancisanimal.org,,"Campbell",CA,95009,
"Stanislaus Animal Services Agency",champostmaster@stancounty.com,209 558 7387,"Modesto",CA,95354,
"STAR - Support Team Animal Rescue",info@staranimalrescue.org,408-876-6221,"San Jose",CA,95123,
"Star Paws Rescue",starpawsrescue@gmail.com,424-229-1614,"Marina Del Rey",CA,90291,
"Starlight Stepping Stones",bondosue@aol.com,951-403-3473,"Norco",CA,92863,
"START",liz@startrescue.org,626 331 5432,"Studio City",CA,91604,
"Stockton Animal Shelter and the Animal Protection League",animalservices@stocktonca.gov,209-937-7445,"Stockton",CA,95206,
"Stonecliffe Animal Rescue",stonecliffeadoption@gmail.com,,"Lemoore",CA,93245,
"Stray Cat Alliance",adoptions@straycatalliance.org,(310) 281-6973,"Los Angeles",CA,90016,
"Summer Rescue",summerrescue1@gmail.com,(562) 346-6290,"Long Beach",CA,90813,
"Sunny Saints, Saint Bernard Dog Rescue",info@sunnysaints.org,858.222.4101,"Bellflower",CA,90707,
"Sunshine Haven Wildlife Rescue",verville@hotmail.com,951-588-8811,"Riverside",CA,92503,
"Surfcat Cafe & Adoptions",leslie@surfcatcafe.org,(805) 500-7125,"Oxnard",CA,93035,
"Sutter Buttes Canine Rescue",sbk9rescue@earthlink.net,(530) 695-3814,"Gridley",CA,95948,
"Sweet Home Rescue",sweethomerescue@gmail.com,Please email us!,"Irvine",CA,92606,
"Sweet Pawz & Meows Rescue",sweetpawzandmeowsrescue@gmail.com,,"Pasadena",CA,91101,
"Tail Waggin All Breed Rescue",guinnsbunnies@aol.com,(209) 505-0589,"Gustine",CA,95322,
"Tailchaser Rescue",adopt@tcrescue.com,,"San Jose",CA,95124,
