Name,Email,Phone,City,State,Zip,Website
"Purr De Leash Project",purrdeleashproject@gmail.com,(870) 283-9805,"Fort Worth",TX,76110,
"Purr Paws Rescue Inc",info@purrpawsrescue.org,281-826-2287,"Cypress",TX,77433,
"PurRescue",purrescue@gmail.com,(281) 992-0900,"Pearland",TX,77584,
"Purrfect Angels Animal Rescue",purrfectangelsanimalrescue@yahoo.com,9728967959,"Mesquite",TX,75181,
"Purrfect Cats",applications@purrfectcats.org,(817) 561-6160,"Arlington",TX,76094,
"Purrfect Corporation Animal Sanctuary",purrfectcorp@hotmail.com,254-694-7055,"Whitney",TX,76692,
"Purrfect Pals Rescue",info@purrfectpalsrescue.com,,"Austin",TX,78759,
"Ragdoll Rescue USA South",bigbird695@yahoo.com,,"Frisco",TX,75034,
"Rainbow Dogs",rainbowdogstx@gmail.com,,"Copperas Cove",TX,76522,
"Ratbone Rescues - South Central Region",ratposting@yahoo.com,,"Mount Pleasant",TX,75455,
"Ready 2 Rescue",ready2rescue@yahoo.com,214-681-5978,"Rockwall",TX,75032,
"Rebel Rescue",pawsforrebelrescue@gmail.com,,"Victoria",TX,77905,
"Recycled Love Animal Rescue",recyclelovear@aol.com,817-832-1207,"Fort Worth",TX,76110,
"Recycled Poms - Houston",recycledpoms@suddenlink.net,979 417 9180,"Conroe",TX,77304,
"Recycled Poms and Schipperkes",info@recycledpomeranians.com,(214) 775-0648,"Dallas",TX,75154,
"Red Collar Rescue",info@redcollar.org,,"Houston",TX,77002,
"Red River SPCA",redriverspca@gmail.com,940-668-6714,"Whitesboro",TX,76273,
"Regard4Life",regard4life.info@gmail.com,,"Longview",TX,75606,
"Reggie's Friends- Houston",adoptions@reggiesfriends.org,,"Conroe",TX,77306,
"Relocation Rescue",help@relocationrescue.com,(512) 247-8969,"Austin",TX,78735,
"Rescue Reinvented",foster@rescuereinvented.org,,"Houston",TX,77292,
"Rescue Row",reneen.rescuerow@outlook.com,(214) 430-8736,"Frisco",TX,75033,
"Rescue Without Boundaries",rescuewithoutboundaries@gmail.com,,"Arlington",TX,76017,
"Rescued Rotts by Scooby-Jack",rescued_rotts_by_scooby_jack@yahoo.com,,"Manvel",TX,77578,
"Rescuers United for Furry Friends (R.U.F.F.)/ Blue Angel German Shepherd Dog Rescue",blueangelrescue@aol.com,,"San Antonio",TX,78218,
"Richland Hills Animal Services",helpingpawsnt@gmail.com,(817) 616-3769,"Richland Hills",TX,76118,
"Rising Dove Rescue",info@risingdoverescue.com,,"Fredericksburg",TX,78624,
"Rock-A-Bully and Friends",rockabullyaf@hotmail.com,,"Bellaire",TX,77402,
"Rockwall Animal Adoption Center",info@rockwalladoptions.com,972-771-7750,"Rockwall",TX,75087,
"Rockwall Pets",info@rockwallpets.com,972-696-9PET,"Rockwall",TX,75087,
"Rosenberg Animal Control",renee.mcanally@rosenbergtx.gov,8325953490,"Rosenberg",TX,77471,
"Rowlett Animal Shelter",mmartinez@rowlett.com,972-412-6219,"Rowlett",TX,75088,
"Ruff n Ready Adopt-a-Bulls",ruffnreadyrescue@yahoo.com,,"Aubrey",TX,76227,
"Rufus Refuge",rufusrefuge@gmail.com,(936) 581-1310,"Madisonville",TX,77864,
"Russell Rescue of Texas",jolleyjames@sbcglobal.net,,"Seguin",TX,78155,
"S.A.F.E. House Rescue and Adoption",safehouse74@hotmail.com,(281) 370-0133,"Conroe",TX,77384,
"S.A.V.E. Rescue Coalition",info@saverescue.org,(844) 336-7283,"Santa Fe",TX,77517,
"Sadie's Place Animal Rescue and Adoptions",sadies.place.tx@gmail.com,903-450-3969,"Lone Oak",TX,75453,
"Safe Haven Animal Rescue",info@safehavenanimalrescue.com,(512) 576-7769,"Austin",TX,78664,
"Safe Haven Cat Sanctuary",safehavencatsanctuary@gmail.com,817-454-8799,"Haslet",TX,76052,
"SAFE in Texas, Inc.",rescuemetx@gmail.com,8179371783,"Burleson",TX,76028,
"Saide Acres",saideacres@yahoo.com,Please e-mail,"Weatherford",TX,76088,
"Saint Bernard Rescue Foundation Inc. (TX Chapter)",missmanatee@hotmail.com,281-259-6267,"Magnolia",TX,77354,
"Salvaged Souls Pet Rescue",info@salvagedsoulspetrescue.org,(817) 988-3649,"Colleyville",TX,76034,
"Salvation Animal Rescue",etxsalvationanimalrescue@gmail.com,,"Lufkin",TX,75902,
"Sam Coffey Animal Rescue Friends",deenab67@yahoo.com,8304597581,"Junction",TX,76849,
"San Antonio Doberman Advocacy and Rescue",mjmmarsh@msn.com,830-985-3853,"San Antonio",TX,78016,
"San Antonio Feral Cat Coalition",crazykattlady67@gmail.com,(210) 877-9067,"San Antonio",TX,78247,
"San Antonio Great Dane Rescue",sagdinfo@gmail.com,,"Helotes",TX,78023,
"San Antonio Pets Alive!",rescueme@sanantoniopetsalive.org,please use e-mail only,"San Antonio",TX,78227,
"San Antonio R.O.C.K.S.",telma.sarocks@gmail.com,,"San Antonio",TX,78250,
"San Marcos Regional Animal Shelter",animal_services_info@sanmarcostx.gov,(512) 805-2657,"San Marcos",TX,78666,
"Sandra Sue Benson Animal Adoption Center (SPCA San Pat County)",bbblue617@gmail.com,(361) 332-1445,"Aransas Pass",TX,78336,
"Sav-A-Pet, Inc.",savapetwac@yahoo.com,713-385-2317,"Bellaire",TX,77401,
"Save A Purrfect Cat Rescue",saveacat@comcast.net,(832) 930-1228,"Houston",TX,77098,
"Save Our Strays Sugarland",saveourstraysvolunteer@gmail.com,,"Sugar Land",TX,77478,
"Save The Animals Rescue Society STARS Inc",nick@starspets.com,(972) 459-9181,"Lewisville",TX,75067,
"Saving Grace Pit Bull Rescue",info@savinggracepitbullrescue.org,8067905640,"Lubbock",TX,79424,
"Saving Our Companion Animals - Fort Bend County",info@soca-fbc.org,(281) 849-7622,"Rosenberg",TX,77471,
"Schnauzer Rescue of Texas",donna@schnauzerrescuetexas.me,877-638-0378,"Spring",TX,77373,
"School of Wags",adopt@schoolofwags.org,(254) 681-4090,"Harker Heights",TX,76548,
"Scooter's Place",phantom.rules@yahoo.com,(915) 525-1935,"El Paso",TX,79912,
"Scottie Kingdom Rescue, Inc.",rescue@scottiekingdom.com,www.scottiekingdom.com,"Dallas",TX,75355,
"Scouts Honor Rescue Inc.",info@scoutshonor.org,,"Houston",TX,77019,
"Second Chance Cavy Rescue",diana.sandlin@gmail.com,(210) 900-7749,"San Antonio",TX,78240,
"Second Chance Dog Rescue",secondchanceresq@gmail.com,(800) 647-7109,"Snyder",TX,79550,
"Second Chance Farm",secondchancefarmgranbury@gmail.com,817 243 8172,"Granbury",TX,76048,
"Second Chance Pets",pets2adopt@yahoo.com,,"League City",TX,77574,
"Second Chance SPCA",info@secondchancespca.org,972-424-0077,"Plano",TX,75074,
"Second Chance Veterinary Rescue",aahc@aggielandanimalhealthcenter.com,979-764-7387,"College Station",TX,77845,
"Second Chance-Mason Animal Rescue",adoptions@secondchancemason.com,325-347-6929,"Mason",TX,76856,
"Seguin Animal Services",lutz@seguintexas.gov,830-401-2335,"Seguin",TX,78155,
"Service Dogs Inc.",sdiadoptions@gmail.com,512-858-1495,"Dripping Springs",TX,78620,
"Shadow Cats",feralfriend@austin.rr.com,email only,"Round Rock",TX,78664,
"Shaggy Dog Rescue",kathy@houstonshaggydogrescue.org,,"Houston",TX,77006,
"Sheila's Hope Animal Rescue",sheilasrescue@gmail.com,,"Royse City",TX,75189,
"Shelter2Rescue Coalition",adoptions@shelter2rescue.org,(682) 305-2100,"Arlington",TX,76013,
"Sheree's Dog Rescue",shereesdogrescue@gmail.com,972-658-2487,"McKinney",TX,75071,
"Sherman Animal Shelter",stevew@ci.sherman.tx.us,903-892-7255,"Sherman",TX,75090,
"Short Mugs Rescue Squad",pam@shortmugsrescuesquad.org,,"Katy",TX,77494,
"Small Chance Rescue",info@smallchancerescue.com,512-699-7244,"Austin",TX,78766,
"SMART Rescue",adoptions@smartpetz.com,(281) 794-9934,"Spring",TX,77383,
"Smiling Dog Farms",adoptions@smilingdogfarms.org,,"Wharton",TX,77488,
"SNIPSA Inc.",snipsaadoptions@gmail.com,(210) 237-9400,"San Antonio",TX,78209,
"Society for Animal Rescue and Adoption (SARA)",adoptions@sarasanctuary.org,(830) 401-0280,"Seguin",TX,78155,
"Somerville Rescue",somervilleanimalrescue@yahoo.com,(979) 203-8620,"Somerville",TX,77879,
"South Central Bloodhound Club",adopt@southcentralbloodhounds.org,479/443-2775,"Dallas",TX,75229,
"South Plains SPCA",adoptions.spspca@gmail.com,,"Lubbock",TX,79407,
"South Side Street Dogs",southsidestreetdogs@gmail.com,,"Houston",TX,77024,
"South Texas Animal Adoption Resource",staar_pals@yahoo.com,281-392-0927,"Katy",TX,77491,
"South Texas Boston Terrier Rescue",southtxbtrescue@gmail.com,,"Van Vleck",TX,77482,
"Southern Comforts Animal Rescue",leeselman@comcast.net,(281) 596-4438,"Santa Fe",TX,77517,
"Southern States Rescued Rottweilers",adoptions@southernstatesrescuedrottweilers.org,,"Arlington",TX,76017,
"Southwest English Setter Rescue",info@swesr.org,214-997-3885,"New Braunfels",TX,78132,
"Spay Neuter Your Pet (S.N.Y.P.)",dianecat@flash.net,214-349-7697,"Carrollton",TX,75229,
"SPCA of East Texas",adopt@spcaeasttx.com,903-596-7722,"Tyler",TX,75713,
"SPCA of Texas - Denton",nhowery@spca.org,214-742-7722,"Denton",TX,76205,
"SPCA of Texas - Grand Prairie",spca@spca.org,214-742-7722,"Grand Prairie",TX,75052,
"SPCA PETS SNAP of Montgomery County Texas",spca_rescue@yahoo.com,,"Conroe",TX,77305,
"SPCA. of Polk County",spcaofpolkcounty@spcaofpolkcounty.org,936-327-7722,"Livingston",TX,77351,
"Special Pals Animal Shelter",clinic@specialpalsshelter.org,281-579-PETS,"Houston",TX,77084,
"SPIN (Saving Pyrs In Need): A Great Pyrenees Rescue",savingpyrsinneed@yahoo.com,,"Garland",TX,75043,
"SRGDRR Inc aka Save Rocky the Great Dane Rescue",srgdrr.inc@gmail.com,,"Bullard",TX,75757,
"St. Clouds Rescue",stcloudsrescue@yahoo.com,(972) 679-5319,"McKinney",TX,75025,
"St. Francis Rescue, Nacogdoches, TX",stfrancisrescuenac@yahoo.com,(936) 615-7425,"Nacogdoches",TX,75964,
"Starfish Rescue",soujourn1@yahoo.com,,"Tomball",TX,77377,
"START",scurvydogrescuesatx@gmail.com,,"San Antonio",TX,78255,
"Stray Acres Sanctuary and Animal Rescue",sstrayacressanctuary@gmail.com,512-525-4710,"Bertram",TX,78605,
"Straydog Inc.",straydogshelter@gmail.com,903-479-3497,"Gun Barrel City",TX,75147,
"Street Dog Rescue",jevans-adoptions@usa.net,,"Houston",TX,77061,
"Street Dogs Houston",houstonstreetdogs@gmail.com,,"Houston",TX,77079,
"Sugar Land Animal Services",kketchum@sugarlandtx.gov,281-275-A-DOG (2364),"Sugar Land",TX,77487,
"Sunnyvale Animal Control",sunnyvaleaco@townofsunnyvale.org,214-862-4525,"Sunnyvale",TX,75182,
"Sweetpups",swe181@sweetpups.org,(409) 769-1684,"Vidor",TX,77670,
"Tails from the Heart Rescue",tailsfromtheheart@gmail.com,(214) 497-0446,"Plano",TX,75025,
"Tails of Hope Pet Rescue",daphne@txtailsofhope.org,(972) 937-1000,"Waxahachie",TX,75165,
"Tails within Texas Rescue",tailswithintexas@gmail.com,(512) 618-3160,"San Marcos",TX,78666,
"Take Me Home Pet Rescue",adopt@tmhpr.com,,"Richardson",TX,75080,
"Tall Tails Rescue",tall.tails@yahoo.com,817-496-0521,"Fort Worth",TX,76124,
"TAO Animal Rescue ( The Abandoned Ones)",taoanimalrescue@yahoo.com,(817) 915-3767,"Fort Worth",TX,76133,
"Taylor Animal Shelter",txcrittercrusaders@gmail.com,(512) 352-5483,"Taylor",TX,76574,
"Tejas Rescued Pet Adoptions",adoption@tejasrescues.org,(210) 416-3947,"San Antonio",TX,78216,
"Tender Loving Crested Rescue",info@chinesecrestedrescue.org,,"Houston",TX,77043,
"Terrell Animal Alliance",taa501c3@yahoo.com,972-345-3682,"Terrell",TX,75161,
"Texarkana Animal League",fostercare@texarkanaanimalleague.org,(877) 525-4825,"Texarkana",TX,75503,
"Texarkana Humane Society",txkhs2014@gmail.com,903-824-8117,"Texarkana",TX,75504,
"Texas Alaskan Malamute Rescue",tamr@texalmal.org,,"Houston",TX,77043,
"Texas Animal Guardians",tagadoptionsteam@gmail.com,512-823-0483,"New Braunfels",TX,78131,
"Texas Animal Society",info@texasanimalsociety.com,,"Spring",TX,77393,
"Texas Best Choices Animal Rescue",allanc214@aol.com,(214) 535-5230,"Quinlan",TX,75474,
"Texas CARES",adoption@texascares.org,972-633-CATS,"Dallas",TX,75252,
"Texas Exotic Cat Rescue",txecr11@gmail.com,please email,"Dallas",TX,75229,
"Texas Ferret Lovers Rescue",milliesa@swbell.net,972 286 5778,"Balch Springs",TX,75180,
"Texas GSP Rescue",petfinder_inquiry@texasgsp.org,,"Austin",TX,78744,
"Texas Gulf Coast Boston Terrier Rescue",gulfcoastbtrescue@gmail.com,,"Kingwood",TX,77345,
"Texas Gulf Coast Bull Terrier Rescue",tgcbullterrierrescue@gmail.com,,"Sugar Land",TX,77498,
"Texas Humane Heroes -- No Kill Animal Adoption Centers",info@texashumaneheroes.org,(512) 260-3602,"Leander",TX,78641,
"Texas Husky Rescue",contact@texashuskyrescue.org,877-TX-HUSKY(894-8759),"Carrollton",TX,75011,
"Texas Independent Rhodesian Ridgeback Rescue",tirrrescue@gmail.com,(817) 454-6023,"Paradise",TX,76073,
"Texas Labrador Retriever Rescue Inc.",dooderbomb@aol.com,(817) 723-8705,"Euless",TX,76040,
"Texas Litter Control",reggie@texaslittercontrol.org,832-930-0228,"Spring",TX,77386,
"Texas Little Cuties (TLC) Rescue",tlcrescuedogs@verizon.net,,"Plano",TX,75074,
"Texas Mini Aussie Rescue",info_tmar@yahoo.com,,"Mesquite",TX,75150,
"Texas Pawprints Cat & Kitten Rescue",lashton@swbell.net,214-912-2573,"Dallas",TX,75206,
"Texas Pit Crew",texaspitcrew@gmail.com,,"Wichita Falls",TX,76308,
"Texas Rustlers Guinea Pig Rescue",theguineapigrescue@yahoo.com,(972) 219-1963,"Lewisville",TX,75067,
"Texas Sled Dog Rescue",adoption@texassleddogrescue.org,,"Sugar Land",TX,77496,
"Texas Star Rescue",tmoore.eor@gmail.com,(903) 660-2035,"Longview",TX,75602,
"Texas Sweeties Dog Rescue",sarah@texassweetiesdogrescue.org,,"Pflugerville",TX,78691,
"The American Street Cat, Inc.",adopt@theamericanstreetcat.org,,"Waller",TX,77484,
"The Big Fixx Rescue and Education",thebigfixxrescue@yahoo.com,2143850212,"Sachse",TX,75048,
"The Bryi's Meows and More Rescue",rescue@thebryis.com,,"The Woodlands",TX,77382,
"The Bunny Burrow Rabbit Rescue",thebunnyburrowrr@gmail.com,,"Watauga",TX,76148,
"The Cat's Meow Rescue",thecatsmeowrescue@yahoo.com,,"Longview",TX,75608,
"The Cattery",adoptions@thecatterycc.org,361-854-MEOW,"Corpus Christi",TX,78414,
"The Chick With Pits",info@thechickwithpits.org,4697088297,"Caddo Mills",TX,75135,
"The Dog Alliance",info@austindogalliance.org,(512) 335-7100,"Cedar Park",TX,78613,
"The Faith Phee & Butterbee Foundation",fpbanimalfoundation@gmail.com,281-883-7532,"Humble",TX,77346,
"The Forgotten Pet Advocates",forgottenpetadvocates@yahoo.com,,"Pearland",TX,77588,
"The Fresca Fund, Inc.",miguel.hughes@sbcglobal.net,817-798-8416,"Fort Worth",TX,76112,
"The Humane Society of Deaf Smith County",deafsmithhumanesociety@yahoo.com,(806) 363-6499,"Hereford",TX,79045,
"The Justin Animal Alliance",justinanimalalliance@yahoo.com,(940) 343-7848,"Justin",TX,76247,
"The Leisure Cat Animal Rescue",melissa@tlcanimalrescue.org,512-577-2318,"Buda",TX,78610,
"The Love Pit",adopt@thelovepitrescue.org,,"Dallas",TX,75238,
"The OMalley Alley Cat Organization",feralaristocat@yahoo.com,(936) 556-2754,"Nacogdoches",TX,75964,
"The Street Dog Project",info@thestreetdogproject.org,,"Dallas",TX,75248,
"Three Little Pitties",adopt3lp@gmail.com,,"Rosharon",TX,77583,
"Tiny Paws and Chi Rescue",tinypaws26@aol.com,JOIN US ON FACEBOOK,"Spring",TX,77393,
"Tonya Griffith's Animal Rescue, Inc.",tmsgriffith@aol.com,(903) 533-1282,"Tyler",TX,75704,
"Top of Texas Corgi Rescue",information@topoftexascorgirescue.com,806-382-8310,"Amarillo",TX,79103,
"Town of Addison",addisonanimalcontrol@addisontx.gov,(972) 450-2845,"Addison",TX,75001,
"Town of Hickory Creek Animal Adoption Center",alyssa.benner@hickorycreek-tx.gov,940 465-7444,"Hickory Creek",TX,75065,
"Tracysdogs",amber@tracysdogs.com,(830) 438-6066,"San Antonio",TX,78216,
"Tri-City Animal Shelter",tricities@cedarhilltx.com,(972) 291-5335,"Cedar Hill",TX,75104,
"Tricks and Treats Rescue",ferretfrenzy@yahoo.com,,"Shoreacres",TX,77571,
"True Blue Animal Rescue",help@t-bar.org,(936) 878-2349,"Brenham",TX,77834,
"Turtle Creek Veterinary Medical Center",info@turtlecreekvmc.com,(903)454-6222,"Greenville",TX,75402,
"Twisted Branch Aussie Ranch",twistedbranchaussies@gmail.com,Email only please.,"Malakoff",TX,75148,
"Twyla's Friends",twylasfriends@yahoo.com,(832) 488-7937,"Kingwood",TX,77339,
"Tzu Zoo Rescue",tzuzoorescue@gmail.com,,"Plano",TX,75093,
"Universal City Animal Care & Control",animalshelter@uctx.gov,210-658-0700,"Universal City",TX,78148,
"UNT Feral Cat Rescue Group",dallas.newell@unt.edu,(940) 390-0555,"Denton",TX,76203,
"Upshur County Hope House for Pets",contact@hopeforpetsrescue.com,(903) 309-3796,"Gilmer",TX,75644,
"Val's Pals GSD & Large Paw Rescue",valspalsgsdr@yahoo.com,,"Katy",TX,77450,
"Van Zandt County Humane Society",admin@vzchumanesociety.org,903-962-5700,"Ben Wheeler",TX,75754,
"Volunteers For Animal Protection, Inc.",vap_shelter@yahoo.com,281-358-9818,"Kingwood",TX,77325,
"VUN-VEQ Rescue",vunveqrescue@aol.com,2108631858,"San Antonio",TX,78222,
"Waggin Tails Animal Sanctuary",jstapws@yahoo.com,806 997-2169,"Anton",TX,79313,
"Waggin' Tailz Rescue and Adoptions",waggintailzadoptions@gmail.com,,"Seguin",TX,78155,
"WAGS Fund",info@wagsfundrescue.com,,"Houston",TX,77072,
"Wags to Whiskers of Texas, Inc.",info@wagstowhiskerstx.com,832-527-9370,"Porter",TX,77365,
"Wags, Hope and Healing",wagshopeandhealing@gmail.com,(512) 777-9936,"Austin",TX,78734,
"Waller Rescue Ranch",waller_rescue@yahoo.com,(832) 541-4255,"Buffalo",TX,75831,
"Watauga Animal Shelter",wataugatxanimals@yahoo.com,817-656-9614,"Watauga",TX,76148,
"Wayward Whiskers Cat Rescue",waywardwhiskerscatrescue@hotmail.com,,"San Antonio",TX,78240,
"Weatherford Parker County Animal Shelter",animals@weatherfordtx.gov,(817) 598-4111,"Weatherford",TX,76086,
"Weatherford Whiskers",weatherfordwhiskers@gmail.com,(817) 694-4106,"Weatherford",TX,76086,
"Wee Rescue",info@weerescue.org,512-533-9360,"Austin",TX,78766,
"Weimaraner Rescue of Texas",bark@weimrescuetexas.org,972-994-3572,"Dallas",TX,75220,
"Wendy's Misfits Animal Rescue",wendysmisfits@gmail.com,(936) 707-2568,"Lufkin",TX,75903,
"West Houston Animal Rescue",westhoustonanimalrescue@gmail.com,,"Houston",TX,77079,
"Westbury CARE",adoptions@westburycare.org,,"Houston",TX,77035,
"Westie and Scottie Rescue Houston",westiehoustonpetfinder@gmail.com,,"Spring",TX,77387,
"Westie Rescue North Texas",info@wrnt.org,(877) 568-2580,"Dallas",TX,75248,
"Wharton County Stray Pet Outreach Team",wcspot@hotmail.com,979-253-3446,"Wharton",TX,77488,
"What's Up, Pup? Rescue for Dogs, Inc.",wuprescue@whatsuppup.org,,"Boerne",TX,78006,
"White Kisses Great Dane Rescue",whitekissesgdr@gmail.com,,"Lubbock",TX,79464,
"Wilbarger Humane Society",whs76384@gmail.com,940-552-5373,"Vernon",TX,76384,
"Wildlife Rescue & Rehabilitation",chuddleston@wildlife-rescue.org,(830) 336-2725 ext. 316,"San Antonio",TX,78212,
"WildRescue, Inc.",wildrescuetexas@gmail.com,940-442-8289,"Denton",TX,76201,
"Williamson County Regional Animal Shelter",wcras@wilco.org,512-943-3322,"Georgetown",TX,78626,
"Wimberley Adoption Group & Rescue",adoptions@wimberleywagrescue.org,512-847-3200,"Wimberley",TX,78676,
"Wishing Furr Homes Animal Rescue of Farmers Branch",info@wfhrescue.org,,"Farmers Branch",TX,75234,
"Yaqui Animal Rescue",yaquianimalrescueadoptions@yahoo.com,956-651-8636,"Sullivan City",TX,78595,
"Yellow Rose Animal Rescue",info@yellowroseanimalrescue.org,,"Big Spring",TX,79720,
"Yorkie Rescue Houston",info@yorkierescuehouston.org,,"Spring",TX,77379,
"Zoi's Animal Rescue (Texas)",zoianimalrescue@yahoo.com,(832) 767-8572,"Bryan",TX,77808,
